temperature,time,conectiondeviced,target
26.1,11,MXchip,Normale
26.0,11,MXchip,Normale
27.5,11,MXchip03,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
25.79,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
27.39,11,MXchip03,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
26.0,10,MXchip,Normale
26.1,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
26.0,10,MXchip,Normale
26.1,10,MXchip,Normale
26.0,10,MXchip,Normale
26.1,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
26.0,10,MXchip,Normale
27.5,10,MXchip03,Normale
25.89,10,MXchip,Normale
26.0,10,MXchip,Normale
25.89,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
26.0,10,MXchip,Normale
27.5,10,MXchip03,Normale
25.89,10,MXchip,Normale
27.5,10,MXchip03,Normale
26.0,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
25.89,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.89,10,MXchip,Normale
27.5,10,MXchip03,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
27.5,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.5,10,MXchip03,Normale
27.5,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.5,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
25.1,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.0,10,MXchip,Normale
24.89,10,MXchip,Normale
25.0,10,MXchip,Normale
24.89,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
24.79,10,MXchip,Normale
24.7,10,MXchip,Normale
24.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
24.5,10,MXchip,Normale
27.39,10,MXchip03,Normale
24.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
24.5,10,MXchip,Normale
24.39,10,MXchip,Anormale
27.29,10,MXchip03,Normale
24.5,10,MXchip,Normale
27.39,10,MXchip03,Normale
24.6,10,MXchip,Normale
24.5,10,MXchip,Normale
27.29,10,MXchip03,Normale
24.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
24.7,10,MXchip,Normale
24.79,10,MXchip,Normale
24.89,10,MXchip,Normale
24.79,10,MXchip,Normale
25.0,10,MXchip,Normale
24.89,10,MXchip,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.2,10,MXchip,Normale
25.1,10,MXchip,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.89,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.5,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.5,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
27.39,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
27.29,10,MXchip03,Normale
25.7,10,MXchip,Normale
25.6,10,MXchip,Normale
25.7,10,MXchip,Normale
25.6,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.7,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.79,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
27.5,9,MXchip03,Normale
25.5,9,MXchip,Normale
25.6,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.5,9,MXchip03,Normale
27.39,9,MXchip03,Normale
27.5,9,MXchip03,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.39,9,MXchip03,Normale
27.5,9,MXchip03,Normale
27.5,9,MXchip03,Normale
25.7,9,MXchip,Normale
25.79,9,MXchip,Normale
25.7,9,MXchip,Normale
25.79,9,MXchip,Normale
25.7,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.79,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.7,9,MXchip,Normale
25.79,9,MXchip,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.7,9,MXchip,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.6,9,MXchip,Normale
25.5,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.6,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.7,9,MXchip,Normale
25.79,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.7,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.6,9,MXchip,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.7,9,MXchip,Normale
25.6,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.39,9,MXchip03,Normale
25.5,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.39,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.39,9,MXchip03,Normale
25.5,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.5,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.2,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.39,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.29,9,MXchip,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.29,9,MXchip03,Normale
25.39,9,MXchip,Normale
25.5,9,MXchip,Normale
25.39,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.39,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.29,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
27.1,9,MXchip03,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
24.89,9,MXchip,Normale
25.0,9,MXchip,Normale
24.89,9,MXchip,Normale
25.0,9,MXchip,Normale
24.89,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
25.0,9,MXchip,Normale
24.89,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
27.2,9,MXchip03,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.1,9,MXchip,Normale
25.0,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.1,9,MXchip,Normale
27.1,9,MXchip03,Normale
25.2,9,MXchip,Normale
27.2,9,MXchip03,Normale
27.1,9,MXchip03,Normale
25.1,9,MXchip,Normale
27.2,9,MXchip03,Normale
25.2,9,MXchip,Normale
25.1,9,MXchip,Normale
25.2,9,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.2,8,MXchip03,Normale
25.0,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
27.1,8,MXchip03,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
27.1,8,MXchip03,Normale
24.89,8,MXchip,Normale
27.2,8,MXchip03,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
27.2,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
24.79,8,MXchip,Normale
24.89,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.2,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.29,8,MXchip,Normale
25.2,8,MXchip,Normale
25.29,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.2,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.2,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.2,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
24.89,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
27.1,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
27.0,8,MXchip03,Normale
25.1,8,MXchip,Normale
27.1,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
27.0,8,MXchip03,Normale
26.89,8,MXchip03,Normale
27.0,8,MXchip03,Normale
27.1,8,MXchip03,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
24.89,8,MXchip,Normale
26.89,8,MXchip03,Normale
27.0,8,MXchip03,Normale
25.0,8,MXchip,Normale
26.89,8,MXchip03,Normale
24.89,8,MXchip,Normale
25.0,8,MXchip,Normale
